gun,saat,sicaklik,durum
668,11,8.4,Normal
668,12,8.4,Normal
668,13,7.3,Normal
668,14,5.5,Normal
668,15,3.8,Buzlanma Riski
668,16,2.9,Buzlanma Riski
668,17,1.9,Buzlanma Riski
668,18,1.8,Buzlanma Riski
668,19,1.2,Buzlanma Riski
668,20,0.0,Buzlanma
668,21,0.1,Buzlanma Riski
668,22,0.1,Buzlanma Riski
668,23,-0.6,Buzlanma
669,0,-0.6,Buzlanma
669,1,-0.3,Buzlanma
669,2,-0.5,Buzlanma
669,3,-0.8,Buzlanma
669,4,-0.8,Buzlanma
669,5,1.0,Buzlanma Riski
669,6,2.8,Buzlanma Riski
669,7,4.7,Normal
669,8,5.9,Normal
669,9,6.1,Normal
669,10,7.0,Normal
669,11,7.5,Normal
669,12,6.9,Normal
669,13,6.3,Normal
669,14,4.7,Normal
669,15,2.6,Buzlanma Riski
669,16,1.4,Buzlanma Riski
669,17,0.9,Buzlanma Riski
669,18,0.5,Buzlanma Riski
669,19,0.0,Buzlanma
669,20,0.0,Buzlanma
669,21,-0.6,Buzlanma
669,22,-0.8,Buzlanma
669,23,-0.8,Buzlanma
670,0,-0.6,Buzlanma
670,1,-1.0,Buzlanma
670,2,-1.0,Buzlanma
670,3,-1.5,Buzlanma
670,4,-2.0,Buzlanma
670,5,0.5,Buzlanma Riski
670,6,2.0,Buzlanma Riski
670,7,3.9,Buzlanma Riski
670,8,6.0,Normal
670,9,7.5,Normal
670,10,8.5,Normal
670,11,8.9,Normal
670,12,8.9,Normal
670,13,7.4,Normal
670,14,6.1,Normal
670,15,1.9,Buzlanma Riski
670,16,1.2,Buzlanma Riski
670,17,1.2,Buzlanma Riski
670,18,0.6,Buzlanma Riski
670,19,0.2,Buzlanma Riski
670,20,-0.1,Buzlanma
670,21,-1.3,Buzlanma
670,22,1.3,Buzlanma Riski
670,23,-0.2,Buzlanma
671,0,-1.2,Buzlanma
671,1,-2.4,Buzlanma
671,2,-2.4,Buzlanma
671,3,-1.4,Buzlanma
671,4,-1.3,Buzlanma
671,5,1.2,Buzlanma Riski
671,6,3.1,Buzlanma Riski
671,7,5.2,Normal
671,8,6.8,Normal
671,9,8.3,Normal
671,10,9.4,Normal
671,11,10.1,Normal
671,12,10.1,Normal
671,13,8.4,Normal
671,14,6.0,Normal
671,15,2.6,Buzlanma Riski
671,16,2.9,Buzlanma Riski
671,17,4.6,Normal
671,18,4.4,Normal
671,19,3.5,Buzlanma Riski
671,20,3.7,Buzlanma Riski
671,21,4.1,Normal
671,22,3.7,Buzlanma Riski
671,23,3.5,Buzlanma Riski
672,0,3.3,Buzlanma Riski
672,1,-0.3,Buzlanma
672,2,0.6,Buzlanma Riski
672,3,2.3,Buzlanma Riski
672,4,1.3,Buzlanma Riski
672,5,2.9,Buzlanma Riski
672,6,4.7,Normal
672,7,6.6,Normal
672,8,8.2,Normal
672,9,9.6,Normal
672,10,10.5,Normal
672,11,11.0,Normal
672,12,11.0,Normal
672,13,10.0,Normal
672,14,8.2,Normal
672,15,3.7,Buzlanma Riski
672,16,2.9,Buzlanma Riski
672,17,2.6,Buzlanma Riski
672,18,3.8,Buzlanma Riski
672,19,3.0,Buzlanma Riski
672,20,2.0,Buzlanma Riski
672,21,1.3,Buzlanma Riski
672,22,2.0,Buzlanma Riski
672,23,3.3,Buzlanma Riski
673,0,2.5,Buzlanma Riski
673,1,1.2,Buzlanma Riski
673,2,1.0,Buzlanma Riski
673,3,2.1,Buzlanma Riski
673,4,0.7,Buzlanma Riski
673,5,3.1,Buzlanma Riski
673,6,5.3,Normal
673,7,7.2,Normal
673,8,8.8,Normal
673,9,10.3,Normal
673,10,11.2,Normal
673,11,11.5,Normal
673,12,11.2,Normal
673,13,9.7,Normal
673,14,6.3,Normal
673,15,5.0,Normal
673,16,3.6,Buzlanma Riski
673,17,2.8,Buzlanma Riski
673,18,2.4,Buzlanma Riski
673,19,2.1,Buzlanma Riski
673,20,1.9,Buzlanma Riski
673,21,1.6,Buzlanma Riski
673,22,1.6,Buzlanma Riski
673,23,1.8,Buzlanma Riski
674,0,1.1,Buzlanma Riski
674,1,1.4,Buzlanma Riski
674,2,2.3,Buzlanma Riski
674,3,2.2,Buzlanma Riski
674,4,1.9,Buzlanma Riski
674,5,3.8,Buzlanma Riski
674,6,5.9,Normal
674,7,7.5,Normal
674,8,9.0,Normal
674,9,10.3,Normal
674,10,11.2,Normal
674,11,11.5,Normal
674,12,11.3,Normal
674,13,10.4,Normal
674,14,6.2,Normal
674,15,5.7,Normal
674,16,4.6,Normal
674,17,4.5,Normal
674,18,3.7,Buzlanma Riski
674,19,1.9,Buzlanma Riski
674,20,1.2,Buzlanma Riski
674,21,0.9,Buzlanma Riski
674,22,0.4,Buzlanma Riski
674,23,0.1,Buzlanma Riski
675,0,-0.0,Buzlanma
675,1,-0.6,Buzlanma
675,2,0.8,Buzlanma Riski
675,3,-1.1,Buzlanma
675,4,-0.7,Buzlanma
675,5,3.1,Buzlanma Riski
675,6,4.9,Normal
675,7,6.8,Normal
675,8,8.6,Normal
675,9,10.2,Normal
675,10,11.2,Normal
675,11,11.6,Normal
675,12,11.3,Normal
675,13,9.8,Normal
675,14,8.3,Normal
675,15,4.4,Normal
675,16,3.7,Buzlanma Riski
675,17,2.1,Buzlanma Riski
675,18,1.2,Buzlanma Riski
675,19,0.7,Buzlanma Riski
675,20,0.9,Buzlanma Riski
675,21,1.1,Buzlanma Riski
675,22,1.2,Buzlanma Riski
675,23,1.0,Buzlanma Riski
676,0,0.7,Buzlanma Riski
676,1,-0.3,Buzlanma
676,2,-0.2,Buzlanma
676,3,-0.6,Buzlanma
676,4,-0.6,Buzlanma
676,5,3.7,Buzlanma Riski
676,6,6.1,Normal
676,7,8.1,Normal
676,8,9.6,Normal
676,9,10.9,Normal
676,10,12.0,Normal
676,11,12.5,Normal
676,12,12.6,Normal
676,13,11.4,Normal
676,14,8.0,Normal
676,15,5.8,Normal
676,16,4.9,Normal
676,17,3.9,Buzlanma Riski
676,18,3.5,Buzlanma Riski
676,19,2.9,Buzlanma Riski
676,20,2.8,Buzlanma Riski
676,21,1.9,Buzlanma Riski
676,22,1.3,Buzlanma Riski
676,23,1.0,Buzlanma Riski
677,0,0.8,Buzlanma Riski
677,1,0.7,Buzlanma Riski
677,2,3.8,Buzlanma Riski
677,3,3.7,Buzlanma Riski
677,4,1.0,Buzlanma Riski
677,5,3.8,Buzlanma Riski
677,6,5.6,Normal
677,7,7.1,Normal
677,8,8.5,Normal
677,9,9.9,Normal
677,10,10.7,Normal
677,11,10.9,Normal
677,12,10.3,Normal
677,13,8.9,Normal
677,14,7.2,Normal
677,15,5.5,Normal
677,16,4.4,Normal
677,17,3.2,Buzlanma Riski
677,18,2.0,Buzlanma Riski
677,19,1.3,Buzlanma Riski
677,20,0.9,Buzlanma Riski
677,21,0.2,Buzlanma Riski
677,22,-0.5,Buzlanma
677,23,-0.9,Buzlanma
678,0,-1.4,Buzlanma
678,1,0.2,Buzlanma Riski
678,2,0.1,Buzlanma Riski
678,3,-0.7,Buzlanma
678,4,-1.3,Buzlanma
678,5,0.7,Buzlanma Riski
678,6,1.5,Buzlanma Riski
678,7,2.5,Buzlanma Riski
678,8,4.3,Normal
678,9,5.6,Normal
678,10,6.5,Normal
678,11,6.7,Normal
678,12,6.7,Normal
678,13,6.3,Normal
678,14,4.7,Normal
678,15,2.9,Buzlanma Riski
678,16,2.7,Buzlanma Riski
678,17,2.7,Buzlanma Riski
678,18,2.2,Buzlanma Riski
678,19,1.6,Buzlanma Riski
678,20,0.9,Buzlanma Riski
678,21,0.3,Buzlanma Riski
678,22,-0.0,Buzlanma
678,23,-0.5,Buzlanma
679,0,-1.0,Buzlanma
679,1,-1.8,Buzlanma
679,2,-1.3,Buzlanma
679,3,-0.7,Buzlanma
679,4,-0.1,Buzlanma
679,5,0.7,Buzlanma Riski
679,6,1.9,Buzlanma Riski
679,7,2.9,Buzlanma Riski
679,8,4.1,Normal
679,9,4.8,Normal
679,10,5.2,Normal
679,11,4.6,Normal
679,12,3.6,Buzlanma Riski
679,13,2.0,Buzlanma Riski
679,14,1.0,Buzlanma Riski
679,15,0.3,Buzlanma Riski
679,16,-1.0,Buzlanma
679,17,-2.1,Buzlanma
679,18,-2.7,Buzlanma
679,19,-3.2,Buzlanma
679,20,-3.7,Buzlanma
679,21,-4.0,Buzlanma
679,22,-4.1,Buzlanma
679,23,-4.4,Buzlanma
680,0,-4.4,Buzlanma
680,1,-4.4,Buzlanma
680,2,-4.3,Buzlanma
680,3,-4.5,Buzlanma
680,4,-5.1,Buzlanma
680,5,-3.4,Buzlanma
680,6,-1.7,Buzlanma
680,7,0.3,Buzlanma Riski
680,8,2.3,Buzlanma Riski
680,9,3.8,Buzlanma Riski
680,10,4.9,Normal
680,11,5.4,Normal
680,12,5.5,Normal
680,13,3.6,Buzlanma Riski
680,14,2.2,Buzlanma Riski
680,15,-1.6,Buzlanma
680,16,-1.8,Buzlanma
680,17,-0.4,Buzlanma
680,18,0.5,Buzlanma Riski
680,19,0.9,Buzlanma Riski
680,20,1.0,Buzlanma Riski
680,21,-0.6,Buzlanma
680,22,-1.0,Buzlanma
680,23,-1.3,Buzlanma
681,0,-1.2,Buzlanma
681,1,-2.7,Buzlanma
681,2,-1.8,Buzlanma
681,3,-1.6,Buzlanma
681,4,-2.7,Buzlanma
681,5,-1.1,Buzlanma
681,6,0.9,Buzlanma Riski
681,7,2.9,Buzlanma Riski
681,8,4.8,Normal
681,9,6.2,Normal
681,10,7.1,Normal
681,11,7.5,Normal
681,12,7.3,Normal
681,13,5.3,Normal
681,14,1.6,Buzlanma Riski
681,15,-0.0,Buzlanma
681,16,0.1,Buzlanma Riski
681,17,-1.2,Buzlanma
681,18,-1.6,Buzlanma
681,19,-1.5,Buzlanma
681,20,-0.4,Buzlanma
681,21,-0.6,Buzlanma
681,22,-0.7,Buzlanma
681,23,-0.0,Buzlanma
682,0,0.7,Buzlanma Riski
682,1,-0.4,Buzlanma
682,2,-2.2,Buzlanma
682,3,-3.2,Buzlanma
682,4,-2.7,Buzlanma
682,5,-0.0,Buzlanma
682,6,2.1,Buzlanma Riski
682,7,4.1,Normal
682,8,6.0,Normal
682,9,7.4,Normal
682,10,8.0,Normal
682,11,8.2,Normal
682,12,7.7,Normal
682,13,5.3,Normal
682,14,2.0,Buzlanma Riski
682,15,-0.5,Buzlanma
682,16,-0.1,Buzlanma
682,17,1.5,Buzlanma Riski
682,18,2.8,Buzlanma Riski
682,19,0.5,Buzlanma Riski
682,20,0.5,Buzlanma Riski
682,21,-1.1,Buzlanma
682,22,-1.6,Buzlanma
682,23,-1.7,Buzlanma
683,0,-1.3,Buzlanma
683,1,-3.2,Buzlanma
683,2,-3.3,Buzlanma
683,3,-3.3,Buzlanma
683,4,-3.3,Buzlanma
683,5,-0.1,Buzlanma
683,6,3.0,Buzlanma Riski
683,7,5.1,Normal
683,8,7.1,Normal
683,9,8.4,Normal
683,10,9.0,Normal
683,11,9.2,Normal
683,12,8.8,Normal
683,13,6.4,Normal
683,14,1.9,Buzlanma Riski
683,15,0.2,Buzlanma Riski
683,16,-1.6,Buzlanma
683,17,-2.1,Buzlanma
683,18,-2.3,Buzlanma
683,19,-2.4,Buzlanma
683,20,-2.5,Buzlanma
683,21,-2.8,Buzlanma
683,22,-2.9,Buzlanma
683,23,-3.0,Buzlanma
684,0,-3.0,Buzlanma
684,1,-2.6,Buzlanma
684,2,-2.6,Buzlanma
684,3,-2.7,Buzlanma
684,4,-3.0,Buzlanma
684,5,-0.1,Buzlanma
684,6,3.8,Buzlanma Riski
684,7,5.4,Normal
684,8,7.5,Normal
684,9,8.8,Normal
684,10,9.3,Normal
684,11,9.5,Normal
684,12,9.0,Normal
684,13,6.5,Normal
684,14,2.9,Buzlanma Riski
684,15,2.2,Buzlanma Riski
684,16,0.6,Buzlanma Riski
684,17,-0.2,Buzlanma
684,18,-0.4,Buzlanma
684,19,-0.8,Buzlanma
684,20,-0.8,Buzlanma
684,21,-0.9,Buzlanma
684,22,-1.0,Buzlanma
684,23,-0.6,Buzlanma
685,0,-0.6,Buzlanma
685,1,-0.2,Buzlanma
685,2,-0.7,Buzlanma
685,3,-1.4,Buzlanma
685,4,-1.4,Buzlanma
685,5,1.1,Buzlanma Riski
685,6,3.4,Buzlanma Riski
685,7,4.6,Normal
685,8,6.3,Normal
685,9,7.0,Normal
685,10,7.3,Normal
685,11,6.4,Normal
685,12,6.7,Normal
685,13,4.1,Normal
685,14,2.1,Buzlanma Riski
685,15,1.3,Buzlanma Riski
685,16,0.6,Buzlanma Riski
685,17,0.0,Buzlanma
685,18,0.5,Buzlanma Riski
685,19,2.2,Buzlanma Riski
685,20,2.2,Buzlanma Riski
685,21,1.9,Buzlanma Riski
685,22,1.5,Buzlanma Riski
685,23,-0.1,Buzlanma
686,0,0.5,Buzlanma Riski
686,1,-0.9,Buzlanma
686,2,-1.3,Buzlanma
686,3,-0.7,Buzlanma
686,4,-0.9,Buzlanma
686,5,1.3,Buzlanma Riski
686,6,2.8,Buzlanma Riski
686,7,4.5,Normal
686,8,6.2,Normal
686,9,7.5,Normal
686,10,8.4,Normal
686,11,8.9,Normal
686,12,8.7,Normal
686,13,7.3,Normal
686,14,3.8,Buzlanma Riski
686,15,2.5,Buzlanma Riski
686,16,1.9,Buzlanma Riski
686,17,1.2,Buzlanma Riski
686,18,0.9,Buzlanma Riski
686,19,0.5,Buzlanma Riski
686,20,0.4,Buzlanma Riski
686,21,-0.1,Buzlanma
686,22,-0.4,Buzlanma
686,23,-0.5,Buzlanma
687,0,-0.8,Buzlanma
687,1,-1.4,Buzlanma
687,2,-1.4,Buzlanma
687,3,-1.8,Buzlanma
687,4,-1.8,Buzlanma
687,5,0.5,Buzlanma Riski
687,6,3.2,Buzlanma Riski
687,7,5.2,Normal
687,8,6.9,Normal
687,9,8.0,Normal
687,10,8.7,Normal
687,11,8.9,Normal
687,12,8.6,Normal
687,13,6.6,Normal
687,14,2.1,Buzlanma Riski
687,15,1.6,Buzlanma Riski
687,16,0.8,Buzlanma Riski
687,17,0.2,Buzlanma Riski
687,18,-0.1,Buzlanma
687,19,-0.5,Buzlanma
687,20,-0.8,Buzlanma
687,21,-0.4,Buzlanma
687,22,-0.1,Buzlanma
687,23,-0.2,Buzlanma
688,0,-0.4,Buzlanma
688,1,-1.1,Buzlanma
688,2,-1.0,Buzlanma
688,3,-1.2,Buzlanma
688,4,-1.5,Buzlanma
688,5,0.7,Buzlanma Riski
688,6,2.5,Buzlanma Riski
688,7,4.2,Normal
688,8,5.8,Normal
688,9,7.0,Normal
688,10,7.9,Normal
688,11,8.2,Normal
688,12,7.8,Normal
688,13,5.5,Normal
688,14,2.0,Buzlanma Riski
688,15,0.8,Buzlanma Riski
688,16,0.9,Buzlanma Riski
688,17,0.8,Buzlanma Riski
688,18,0.3,Buzlanma Riski
688,19,0.1,Buzlanma Riski
688,20,0.1,Buzlanma Riski
688,21,0.0,Buzlanma
688,22,-0.1,Buzlanma
688,23,-0.2,Buzlanma
689,0,-0.1,Buzlanma
689,1,-1.1,Buzlanma
689,2,-1.3,Buzlanma
689,3,-1.4,Buzlanma
689,4,-1.1,Buzlanma
689,5,1.1,Buzlanma Riski
689,6,3.7,Buzlanma Riski
689,7,5.8,Normal
689,8,7.3,Normal
689,9,8.2,Normal
689,10,9.0,Normal
689,11,9.3,Normal
689,12,9.2,Normal
689,13,7.1,Normal
689,14,2.9,Buzlanma Riski
689,15,2.0,Buzlanma Riski
689,16,0.9,Buzlanma Riski
689,17,0.6,Buzlanma Riski
689,18,0.5,Buzlanma Riski
689,19,0.3,Buzlanma Riski
689,20,0.3,Buzlanma Riski
689,21,0.3,Buzlanma Riski
689,22,0.7,Buzlanma Riski
689,23,0.3,Buzlanma Riski
690,0,0.3,Buzlanma Riski
690,1,0.8,Buzlanma Riski
690,2,-0.1,Buzlanma
690,3,-0.4,Buzlanma
690,4,0.3,Buzlanma Riski
690,5,1.8,Buzlanma Riski
690,6,4.4,Normal
690,7,6.4,Normal
690,8,7.7,Normal
690,9,7.9,Normal
690,10,7.9,Normal
690,11,7.5,Normal
690,12,6.6,Normal
690,13,5.3,Normal
690,14,2.9,Buzlanma Riski
690,15,2.5,Buzlanma Riski
690,16,2.7,Buzlanma Riski
690,17,2.5,Buzlanma Riski
690,18,1.7,Buzlanma Riski
690,19,1.6,Buzlanma Riski
690,20,1.5,Buzlanma Riski
690,21,1.7,Buzlanma Riski
690,22,0.6,Buzlanma Riski
690,23,-0.8,Buzlanma
691,0,-0.7,Buzlanma
691,1,0.1,Buzlanma Riski
691,2,0.3,Buzlanma Riski
691,3,0.5,Buzlanma Riski
691,4,0.4,Buzlanma Riski
691,5,0.8,Buzlanma Riski
691,6,1.3,Buzlanma Riski
691,7,2.5,Buzlanma Riski
691,8,3.4,Buzlanma Riski
691,9,4.4,Normal
691,10,6.2,Normal
691,11,7.1,Normal
691,12,7.1,Normal
691,13,5.7,Normal
691,14,2.5,Buzlanma Riski
691,15,1.5,Buzlanma Riski
691,16,0.9,Buzlanma Riski
691,17,0.6,Buzlanma Riski
691,18,1.7,Buzlanma Riski
691,19,2.0,Buzlanma Riski
691,20,1.6,Buzlanma Riski
691,21,1.8,Buzlanma Riski
691,22,1.7,Buzlanma Riski
691,23,2.1,Buzlanma Riski
692,0,2.4,Buzlanma Riski
692,1,2.4,Buzlanma Riski
692,2,2.2,Buzlanma Riski
692,3,1.7,Buzlanma Riski
692,4,1.8,Buzlanma Riski
692,5,2.2,Buzlanma Riski
692,6,3.8,Buzlanma Riski
692,7,4.5,Normal
692,8,5.4,Normal
692,9,5.6,Normal
692,10,5.6,Normal
692,11,6.1,Normal
692,12,6.3,Normal
692,13,4.8,Normal
692,14,4.0,Buzlanma Riski
692,15,3.3,Buzlanma Riski
692,16,3.2,Buzlanma Riski
692,17,3.2,Buzlanma Riski
692,18,2.5,Buzlanma Riski
692,19,2.4,Buzlanma Riski
692,20,2.5,Buzlanma Riski
692,21,2.5,Buzlanma Riski
692,22,2.2,Buzlanma Riski
692,23,2.4,Buzlanma Riski
693,0,2.5,Buzlanma Riski
693,1,0.9,Buzlanma Riski
693,2,1.1,Buzlanma Riski
693,3,1.1,Buzlanma Riski
693,4,1.3,Buzlanma Riski
693,5,1.8,Buzlanma Riski
693,6,3.5,Buzlanma Riski
693,7,4.0,Buzlanma Riski
693,8,4.7,Normal
693,9,5.8,Normal
693,10,6.6,Normal
693,11,6.6,Normal
693,12,6.3,Normal
693,13,5.4,Normal
693,14,2.8,Buzlanma Riski
693,15,2.1,Buzlanma Riski
693,16,1.2,Buzlanma Riski
693,17,0.6,Buzlanma Riski
693,18,0.0,Buzlanma
693,19,-0.0,Buzlanma
693,20,0.3,Buzlanma Riski
693,21,0.2,Buzlanma Riski
693,22,-0.3,Buzlanma
693,23,-0.9,Buzlanma
694,0,-1.1,Buzlanma
694,1,-0.7,Buzlanma
694,2,-1.1,Buzlanma
694,3,-1.1,Buzlanma
694,4,-1.1,Buzlanma
694,5,0.3,Buzlanma Riski
694,6,2.6,Buzlanma Riski
694,7,4.3,Normal
694,8,5.7,Normal
694,9,6.4,Normal
694,10,6.8,Normal
694,11,7.4,Normal
694,12,7.0,Normal
694,13,5.5,Normal
694,14,3.4,Buzlanma Riski
694,15,1.6,Buzlanma Riski
694,16,0.7,Buzlanma Riski
694,17,0.1,Buzlanma Riski
694,18,-0.5,Buzlanma
694,19,-0.4,Buzlanma
694,20,0.4,Buzlanma Riski
694,21,1.2,Buzlanma Riski
694,22,1.5,Buzlanma Riski
694,23,1.9,Buzlanma Riski
695,0,1.9,Buzlanma Riski
695,1,1.1,Buzlanma Riski
695,2,0.7,Buzlanma Riski
695,3,0.4,Buzlanma Riski
695,4,1.0,Buzlanma Riski
695,5,2.4,Buzlanma Riski
695,6,3.6,Buzlanma Riski
695,7,4.5,Normal
695,8,5.9,Normal
695,9,7.3,Normal
695,10,7.4,Normal
695,11,7.3,Normal
695,12,7.0,Normal
695,13,5.9,Normal
695,14,3.1,Buzlanma Riski
695,15,2.0,Buzlanma Riski
695,16,1.4,Buzlanma Riski
695,17,1.9,Buzlanma Riski
695,18,2.6,Buzlanma Riski
695,19,1.9,Buzlanma Riski
695,20,2.8,Buzlanma Riski
695,21,3.3,Buzlanma Riski
695,22,3.1,Buzlanma Riski
695,23,2.3,Buzlanma Riski
696,0,3.2,Buzlanma Riski
696,1,2.0,Buzlanma Riski
696,2,1.7,Buzlanma Riski
696,3,1.9,Buzlanma Riski
696,4,1.9,Buzlanma Riski
696,5,2.1,Buzlanma Riski
696,6,4.2,Normal
696,7,6.0,Normal
696,8,7.1,Normal
696,9,7.7,Normal
696,10,7.8,Normal
696,11,8.0,Normal
696,12,7.8,Normal
696,13,7.1,Normal
696,14,6.3,Normal
696,15,5.8,Normal
696,16,5.3,Normal
696,17,4.5,Normal
696,18,3.8,Buzlanma Riski
696,19,2.2,Buzlanma Riski
696,20,2.3,Buzlanma Riski
696,21,2.0,Buzlanma Riski
696,22,1.5,Buzlanma Riski
696,23,1.3,Buzlanma Riski
697,0,0.8,Buzlanma Riski
697,1,0.7,Buzlanma Riski
697,2,1.0,Buzlanma Riski
697,3,0.8,Buzlanma Riski
697,4,0.2,Buzlanma Riski
697,5,1.3,Buzlanma Riski
697,6,4.2,Normal
697,7,6.0,Normal
697,8,8.1,Normal
697,9,9.3,Normal
697,10,9.9,Normal
697,11,9.9,Normal
697,12,10.0,Normal
697,13,8.6,Normal
697,14,5.4,Normal
697,15,3.8,Buzlanma Riski
697,16,3.1,Buzlanma Riski
697,17,2.4,Buzlanma Riski
697,18,1.9,Buzlanma Riski
697,19,1.7,Buzlanma Riski
697,20,1.6,Buzlanma Riski
697,21,1.3,Buzlanma Riski
697,22,2.2,Buzlanma Riski
697,23,2.0,Buzlanma Riski
698,0,2.7,Buzlanma Riski
698,1,2.3,Buzlanma Riski
698,2,3.0,Buzlanma Riski
698,3,3.2,Buzlanma Riski
698,4,3.8,Buzlanma Riski
698,5,4.0,Buzlanma Riski
698,6,5.5,Normal
698,7,6.5,Normal
698,8,6.7,Normal
698,9,7.3,Normal
698,10,7.2,Normal
698,11,7.5,Normal
698,12,7.4,Normal
698,13,5.8,Normal
698,14,4.5,Normal
698,15,4.4,Normal
698,16,3.8,Buzlanma Riski
698,17,3.5,Buzlanma Riski
698,18,3.1,Buzlanma Riski
698,19,3.1,Buzlanma Riski
698,20,2.6,Buzlanma Riski
698,21,1.9,Buzlanma Riski
698,22,-0.4,Buzlanma
698,23,-4.5,Buzlanma
699,0,-4.8,Buzlanma
699,1,-3.5,Buzlanma
699,2,-3.7,Buzlanma
699,3,-3.9,Buzlanma
699,4,-4.2,Buzlanma
699,5,-4.0,Buzlanma
699,6,-3.8,Buzlanma
699,7,-3.9,Buzlanma
699,8,-3.8,Buzlanma
699,9,-3.7,Buzlanma
699,10,-3.6,Buzlanma
699,11,-3.8,Buzlanma
699,12,-4.1,Buzlanma
699,13,-4.2,Buzlanma
699,14,-5.9,Buzlanma
699,15,-5.8,Buzlanma
699,16,-5.8,Buzlanma
699,17,-5.4,Buzlanma
699,18,-5.8,Buzlanma
699,19,-6.8,Buzlanma
699,20,-7.4,Buzlanma
699,21,-8.2,Buzlanma
699,22,-9.2,Buzlanma
699,23,-10.1,Buzlanma
700,0,-10.3,Buzlanma
700,1,-8.3,Buzlanma
700,2,-8.9,Buzlanma
700,3,-8.7,Buzlanma
700,4,-8.4,Buzlanma
700,5,-8.4,Buzlanma
700,6,-6.4,Buzlanma
700,7,-4.1,Buzlanma
700,8,-3.4,Buzlanma
700,9,-3.1,Buzlanma
700,10,-2.5,Buzlanma
700,11,-2.6,Buzlanma
700,12,-2.6,Buzlanma
700,13,-5.5,Buzlanma
700,14,-5.1,Buzlanma
700,15,-5.9,Buzlanma
700,16,-5.6,Buzlanma
700,17,-6.0,Buzlanma
700,18,-6.7,Buzlanma
700,19,-6.0,Buzlanma
700,20,-6.0,Buzlanma
700,21,-6.5,Buzlanma
700,22,-7.3,Buzlanma
700,23,-6.8,Buzlanma
701,0,-7.1,Buzlanma
701,1,-6.8,Buzlanma
701,2,-6.8,Buzlanma
701,3,-7.0,Buzlanma
701,4,-7.7,Buzlanma
701,5,-8.3,Buzlanma
701,6,-7.6,Buzlanma
701,7,-6.5,Buzlanma
701,8,-6.0,Buzlanma
701,9,-5.4,Buzlanma
701,10,-5.0,Buzlanma
701,11,-4.5,Buzlanma
701,12,-4.3,Buzlanma
701,13,-5.3,Buzlanma
701,14,-5.0,Buzlanma
701,15,-5.2,Buzlanma
701,16,-5.4,Buzlanma
701,17,-5.6,Buzlanma
701,18,-5.4,Buzlanma
701,19,-6.1,Buzlanma
701,20,-6.5,Buzlanma
701,21,-7.0,Buzlanma
701,22,-7.7,Buzlanma
701,23,-8.4,Buzlanma
702,0,-8.6,Buzlanma
702,1,-8.2,Buzlanma
702,2,-8.1,Buzlanma
702,3,-8.9,Buzlanma
702,4,-8.9,Buzlanma
702,5,-8.8,Buzlanma
702,6,-8.1,Buzlanma
702,7,-6.8,Buzlanma
702,8,-6.3,Buzlanma
702,9,-5.6,Buzlanma
702,10,-5.1,Buzlanma
702,11,-5.1,Buzlanma
702,12,-5.0,Buzlanma
702,13,-7.1,Buzlanma
702,14,-6.7,Buzlanma
702,15,-6.8,Buzlanma
702,16,-6.5,Buzlanma
702,17,-7.0,Buzlanma
702,18,-7.2,Buzlanma
702,19,-7.0,Buzlanma
702,20,-7.0,Buzlanma
702,21,-7.5,Buzlanma
702,22,-8.1,Buzlanma
702,23,-8.6,Buzlanma
703,0,-8.4,Buzlanma
703,1,-9.8,Buzlanma
703,2,-9.2,Buzlanma
703,3,-9.4,Buzlanma
703,4,-9.6,Buzlanma
703,5,-9.4,Buzlanma
703,6,-8.4,Buzlanma
703,7,-7.3,Buzlanma
703,8,-6.5,Buzlanma
703,9,-5.4,Buzlanma
703,10,-4.8,Buzlanma
703,11,-4.6,Buzlanma
703,12,-4.9,Buzlanma
703,13,-6.9,Buzlanma
703,14,-8.9,Buzlanma
703,15,-9.6,Buzlanma
703,16,-9.7,Buzlanma
703,17,-9.7,Buzlanma
703,18,-9.7,Buzlanma
703,19,-10.6,Buzlanma
703,20,-10.6,Buzlanma
703,21,-10.8,Buzlanma
703,22,-10.9,Buzlanma
703,23,-11.1,Buzlanma
704,0,-11.0,Buzlanma
704,1,-12.4,Buzlanma
704,2,-12.0,Buzlanma
704,3,-11.5,Buzlanma
704,4,-11.6,Buzlanma
704,5,-10.8,Buzlanma
704,6,-9.0,Buzlanma
704,7,-7.0,Buzlanma
704,8,-5.5,Buzlanma
704,9,-4.4,Buzlanma
704,10,-3.7,Buzlanma
704,11,-3.3,Buzlanma
704,12,-4.0,Buzlanma
704,13,-6.8,Buzlanma
704,14,-8.8,Buzlanma
704,15,-9.7,Buzlanma
704,16,-10.2,Buzlanma
704,17,-10.6,Buzlanma
704,18,-10.9,Buzlanma
704,19,-11.0,Buzlanma
704,20,-11.0,Buzlanma
704,21,-11.0,Buzlanma
704,22,-10.9,Buzlanma
704,23,-10.8,Buzlanma
705,0,-10.8,Buzlanma
705,1,-11.9,Buzlanma
705,2,-11.3,Buzlanma
705,3,-11.1,Buzlanma
705,4,-10.9,Buzlanma
705,5,-10.1,Buzlanma
705,6,-8.2,Buzlanma
705,7,-6.3,Buzlanma
705,8,-4.9,Buzlanma
705,9,-3.7,Buzlanma
705,10,-3.2,Buzlanma
705,11,-2.9,Buzlanma
705,12,-3.5,Buzlanma
705,13,-7.0,Buzlanma
705,14,-9.0,Buzlanma
705,15,-9.4,Buzlanma
705,16,-9.7,Buzlanma
